shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
f3c4f678-ae76-42a2-b5cf-797fe765274b,44.4162954700632,-79.6777740140649,187,12384.8
c98a43cc-207a-46d4-85ee-08685d7a2d42,44.3748188212442,-79.6895088146314,91,12831.64
acdb3047-7cf5-4a51-96a7-55e1a5e6d54a,44.3405994057243,-79.6620658597779,247,26935.35
72ad0ba1-cacf-40fb-adaf-240728a55d34,44.4071356524114,-79.709910561532,58,5740.78
f3c4f678-ae76-42a2-b5cf-797fe765274b,44.3834421700976,-79.7201250199714,50,3463.81
47c58a29-9a71-4021-a319-c82abca6f233,44.3625172473447,-79.6148751788705,29,3131.59
72ad0ba1-cacf-40fb-adaf-240728a55d34,44.4015411385844,-79.7123243555517,40,4692.74
2dd22216-f2a2-4a2f-87dc-ac1647b90014,44.3346779349066,-79.6887176431181,22,1442.18
f3c4f678-ae76-42a2-b5cf-797fe765274b,44.4187275427148,-79.6946481118388,168,10524.36
f3c4f678-ae76-42a2-b5cf-797fe765274b,44.4061925493541,-79.6651708379721,219,14436.65
c3921239-be69-4edd-9727-a1656c7c1df2,44.3345261026526,-79.6880175958364,143,13357.25
0f222b01-e747-4b9d-be96-92877cec5877,44.3299402339952,-79.6886076945666,25,2077
046ee6e1-cbd4-4d4b-9d07-d42905039433,44.4158907984837,-79.6534229576382,33,5344.62
acdb3047-7cf5-4a51-96a7-55e1a5e6d54a,44.4149439027595,-79.6534190885672,27,1869.35
b432141f-1e33-4476-83b5-d10122614ac0,44.3721261684574,-79.6920022261951,181,11840.91
c6a34644-a507-41ad-85df-6f0e3acda408,44.3405748510703,-79.713023734869,51,7370.95
fc12d730-8679-48bd-9b5a-a139a03a8154,44.3874274604573,-79.6900837318394,1,29.02
1a520a5d-7201-4d80-b4c0-79df4d7f608c,44.4146398629695,-79.6656142365779,8,448.63
23361bcf-9d2f-4b5f-a4d6-45c9afe939f0,44.3440431151985,-79.6754408423868,39,5820.58
47c58a29-9a71-4021-a319-c82abca6f233,44.3342517234573,-79.6689704420632,68,9932.78
fc12d730-8679-48bd-9b5a-a139a03a8154,44.3986889355518,-79.6647359716042,34,3070.55
7cceab4f-4848-411d-af4d-516653b12c9b,44.4073418059121,-79.6852962119972,40,1937.13
fc12d730-8679-48bd-9b5a-a139a03a8154,44.406456201184,-79.6671477316776,43,4199.96
2dd22216-f2a2-4a2f-87dc-ac1647b90014,44.379940199632,-79.7235259781514,98,11316.72
